_panel_year,_school_identity_key,edss_school_name,edss_school_kind,edss_province,edss_branch,name_context_status,target_department_count,context_candidate_count,overlap_candidate_count,top_candidate_open_id,candidate_signature_year,candidate_open_id,candidate_method,confidence_tier,resolution_status,score,score_margin,department_intersection_count,department_union_count,department_jaccard,target_department_coverage,candidate_department_coverage,academyinfo_department_jaccard,academyinfo_day_night_jaccard,cross_panel_department_jaccard,cross_year_group_key,cross_year_consistent,year_conflict_excluded,reverse_collision_excluded,evidence_sources,canonical_open_id_imputed
2023,employment-school-dd1118612a29a30c4af2,한서대학교교육대학원,특수대학원,충남,본교,candidate_unique_name_context,5,32,5,8959414482,2023,8959414482,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.883333,0.561111,5,5,1.000000,1.000000,1.000000,0.416667,0.416667,1.000000,한서대학교교육대학원|특수대학원|충남|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-d67cb46f8c3c46830dc9,한성대학교 국방과학대학원,특수대학원,서울,본교,candidate_unique_name_context,3,271,1,9924980759,2023,9924980759,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.875000,0.875000,3,3,1.000000,1.000000,1.000000,0.375000,0.375000,1.000000,한성대학교국방과학대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-5b58c62d7689a504d0d9,한성대학교 지식서비스&컨설팅대학원,특수대학원,서울,본교,candidate_unique_name_context,3,271,1,1674424827,2023,1674424827,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.920000,0.920000,3,3,1.000000,1.000000,1.000000,0.600000,0.600000,1.000000,한성대학교지식서비스컨설팅대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-761bfcfe7675a3399a3f,한성대학교경영대학원,특수대학원,서울,본교,candidate_unique_name_context,3,271,10,6869494616,2023,6869494616,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.920000,0.457143,3,3,1.000000,1.000000,1.000000,0.600000,0.600000,1.000000,한성대학교경영대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-9de078a348cbb1ab83e1,한성대학교교육대학원,특수대학원,서울,본교,candidate_unique_name_context,2,271,21,6833423733,2023,,cross_year_consistent_top_candidate_anchor,unresolved,excluded_reverse_candidate_collision,0.866667,0.000000,2,2,1.000000,1.000000,1.000000,0.333333,0.333333,1.000000,한성대학교교육대학원|특수대학원|서울|본교,true,false,true,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-a9b8db6f994fbeb7b3bd,한성대학교부동산대학원,특수대학원,서울,본교,candidate_unique_name_context,3,271,1,8262581408,2023,8262581408,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.840000,0.840000,3,3,1.000000,1.000000,1.000000,0.200000,0.200000,1.000000,한성대학교부동산대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-7e279a99583b191e14ec,한성대학교예술대학원,특수대학원,서울,본교,candidate_unique_name_context,2,271,1,1043084859,2023,1043084859,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.880000,0.880000,2,2,1.000000,1.000000,1.000000,0.400000,0.400000,1.000000,한성대학교예술대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-545dc21a460b8636a678,한성대학교행정대학원,특수대학원,서울,본교,candidate_unique_name_context,3,271,22,8941132009,2023,8941132009,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.866667,0.511111,3,3,1.000000,1.000000,1.000000,0.333333,0.333333,1.000000,한성대학교행정대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-5c13357f2bc910096185,한세대학교 공학대학원,특수대학원,경기,본교,candidate_unique_name_context,2,126,1,9706495523,2023,9706495523,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.900000,0.900000,2,2,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,한세대학교공학대학원|특수대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-3560af1d823b6bb3e8e4,한세대학교 심리상담대학원,특수대학원,경기,본교,candidate_unique_name_context,1,126,1,3510929584,2023,3510929584,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.900000,0.900000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,한세대학교심리상담대학원|특수대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-580498b4290345021c11,한세대학교 영산신학대학원,특수대학원,경기,본교,candidate_unique_name_context,1,126,8,4159481287,2023,,cross_year_consistent_top_candidate_anchor,unresolved,excluded_reverse_candidate_collision,0.866667,0.000000,1,1,1.000000,1.000000,1.000000,0.333333,0.333333,1.000000,한세대학교영산신학대학원|특수대학원|경기|본교,true,false,true,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-9b46979c82dbe37fe22f,한세대학교 예술대학원,특수대학원,경기,본교,candidate_unique_name_context,3,126,2,8505371212,2023,8505371212,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.890000,0.608571,3,3,1.000000,1.000000,1.000000,0.600000,0.000000,1.000000,한세대학교예술대학원|특수대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-3d0c4a27c193c6c47d09,한세대학교 휴먼서비스대학원,특수대학원,경기,본교,candidate_unique_name_context,6,126,12,9290681242,2023,9290681242,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.945833,0.638005,6,6,1.000000,1.000000,1.000000,0.750000,0.666667,1.000000,한세대학교휴먼서비스대학원|특수대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-f1ba0aa8f5c05fd10fec,한신대학교 사회혁신경영대학원,특수대학원,서울,본교,candidate_unique_name_context,1,271,1,3707530677,2023,3707530677,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.862500,0.862500,1,1,1.000000,1.000000,1.000000,0.333333,0.250000,1.000000,한신대학교사회혁신경영대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-44a4c2476080650716c4,한신대학교 정신분석대학원,특수대학원,경기,본교,candidate_unique_name_context,1,126,1,8219991683,2023,8219991683,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.840000,0.840000,1,1,1.000000,1.000000,1.000000,0.200000,0.200000,1.000000,한신대학교정신분석대학원|특수대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-3c61ae65472ea8211d87,한신대학교교육대학원,특수대학원,경기,본교,candidate_unique_name_context,3,126,10,7566113650,2023,7566113650,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.875000,0.563095,3,3,1.000000,1.000000,1.000000,0.375000,0.375000,1.000000,한신대학교교육대학원|특수대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-7e80f49f9a5cfa5e08d3,한신대학교신학대학원,특수대학원,서울,본교,candidate_unique_name_context,1,271,10,9982654154,2023,,cross_year_consistent_top_candidate_anchor,unresolved,excluded_reverse_candidate_collision,0.891667,0.000000,1,1,1.000000,1.000000,1.000000,0.500000,0.333333,1.000000,한신대학교신학대학원|특수대학원|서울|본교,true,false,true,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-96546adc5c01642b4c86,한양대학교 공공정책대학원,특수대학원,서울,본교,candidate_unique_name_context,6,271,26,3103955328,2023,3103955328,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.950000,0.641414,6,6,1.000000,1.000000,1.000000,0.750000,0.750000,1.000000,한양대학교공공정책대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-5613c8302c21ecbcff03,한양대학교 보건대학원,특수대학원,서울,본교,candidate_unique_name_context,4,271,1,6377590894,2023,6377590894,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.960000,0.960000,4,4,1.000000,1.000000,1.000000,0.800000,0.800000,1.000000,한양대학교보건대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-d63365b036c253139e87,한양대학교 부동산융합대학원,특수대학원,서울,본교,candidate_unique_name_context,2,271,7,8653946280,2023,8653946280,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.925000,0.607857,2,2,1.000000,1.000000,1.000000,0.666667,0.500000,1.000000,한양대학교부동산융합대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-fac37f28e6e60ea41d8a,한양대학교 상담심리대학원,특수대학원,서울,본교,candidate_unique_name_context,3,271,14,4542638063,2023,4542638063,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.875000,0.565278,3,3,1.000000,1.000000,1.000000,0.500000,0.500000,0.750000,한양대학교상담심리대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-7fc881c969ec1379c6a4,한양대학교 융합산업대학원,특수대학원,경기,분교,unmatched_name_context,8,0,0,,,,,unresolved,unresolved_name_context,,,,,,,,,,,한양대학교융합산업대학원|특수대학원|경기|분교,inconclusive,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-98d60e26beafa83faf0d,한양대학교 인공지능융합대학원,특수대학원,서울,본교,candidate_unique_name_context,1,271,1,7017246246,2023,7017246246,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.900000,0.900000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,한양대학교인공지능융합대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-2af0f0a3a93e897a866d,한양대학교 임상간호대학원,특수대학원,서울,본교,candidate_unique_name_context,2,271,2,6143135786,2023,6143135786,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.933333,0.416667,2,2,1.000000,1.000000,1.000000,0.666667,0.666667,1.000000,한양대학교임상간호대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-e5ed268928fff67c9cd2,한양대학교 임상간호정보대학원,특수대학원,서울,본교,candidate_unique_name_context,1,271,2,3798328280,2023,3798328280,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.833333,0.241667,1,1,1.000000,1.000000,1.000000,0.166667,0.166667,1.000000,한양대학교임상간호정보대학원|특수대학원|서울|본교,inconclusive,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-2b0e403c6458be8712e5,한양대학교공학대학원,특수대학원,서울,본교,candidate_unique_name_context,9,271,3,1727145791,2023,1727145791,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.900000,0.727976,9,9,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,한양대학교공학대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-d4f3b4799ee982f40d4f,한양대학교교육대학원,특수대학원,서울,본교,candidate_unique_name_context,12,271,23,9770544528,2023,9770544528,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.935714,0.411270,12,12,1.000000,1.000000,1.000000,0.750000,0.750000,0.857143,한양대학교교육대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-46f09700f19544c392d2,한양대학교국제관광대학원,특수대학원,서울,본교,candidate_unique_name_context,2,271,1,4097083449,2023,4097083449,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.933333,0.933333,2,2,1.000000,1.000000,1.000000,0.666667,0.666667,1.000000,한양대학교국제관광대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-7f8e67e43a7b6b2fbd8c,한양대학교언론정보대학원,특수대학원,서울,본교,candidate_unique_name_context,4,271,1,2456168591,2023,2456168591,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.900000,0.900000,4,4,1.000000,1.000000,1.000000,0.666667,0.666667,0.666667,한양대학교언론정보대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-55d99c2aa91bf7a81260,한양사이버대학교 경영대학원,특수대학원,서울,본교,candidate_unique_name_context,5,271,1,3868695497,2023,3868695497,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.890909,0.890909,5,5,1.000000,1.000000,1.000000,0.454545,0.454545,1.000000,한양사이버대학교경영대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-f67b99a5c0f28108f70f,한양사이버대학교 교육정보대학원,특수대학원,서울,본교,candidate_unique_name_context,1,271,1,9038030564,2023,9038030564,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.900000,0.900000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,한양사이버대학교교육정보대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-420a03d644f143b54f2e,한양사이버대학교 디자인대학원,특수대학원,서울,본교,candidate_unique_name_context,1,271,1,9685970187,2023,9685970187,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.850000,0.850000,1,1,1.000000,1.000000,1.000000,0.250000,0.250000,1.000000,한양사이버대학교디자인대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-068115ff6d9c5c8eb2da,한양사이버대학교 미래융합공학대학원,특수대학원,서울,본교,candidate_unique_name_context,2,271,1,4929022073,2023,4929022073,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.933333,0.933333,2,2,1.000000,1.000000,1.000000,0.666667,0.666667,1.000000,한양사이버대학교미래융합공학대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-3e7461e712de931d41fb,한양사이버대학교 부동산대학원,특수대학원,서울,본교,candidate_unique_name_context,1,271,1,5961816847,2023,5961816847,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.900000,0.900000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,한양사이버대학교부동산대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-45f7395eadd5219adc85,한양사이버대학교 휴먼서비스대학원,특수대학원,서울,본교,candidate_unique_name_context,3,271,1,8412780284,2023,8412780284,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.920000,0.920000,3,3,1.000000,1.000000,1.000000,0.600000,0.600000,1.000000,한양사이버대학교휴먼서비스대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-78b2441ad7922807a372,한일장신대학교 사회복지대학원,특수대학원,전북,본교,candidate_unique_name_context,1,33,1,8225991249,2023,8225991249,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.900000,0.900000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,한일장신대학교사회복지대학원|특수대학원|전북|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-4427e935f453c3529e7e,한일장신대학교 심리치료대학원,특수대학원,전북,본교,candidate_unique_name_context,1,33,1,3911353349,2023,3911353349,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.900000,0.900000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,한일장신대학교심리치료대학원|특수대학원|전북|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-31c8d3d8374135f43804,한일장신대학교신학대학원,특수대학원,전북,본교,candidate_unique_name_context,1,33,1,8567461669,2023,8567461669,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.900000,0.900000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,한일장신대학교신학대학원|특수대학원|전북|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-a10aee7bfbc728b30d6b,협성대학교교육대학원,특수대학원,경기,본교,candidate_unique_name_context,2,126,5,6875878810,2023,6875878810,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.912500,0.504167,2,2,1.000000,1.000000,1.000000,0.666667,0.250000,1.000000,협성대학교교육대학원|특수대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-e197e5966182bef17278,협성대학교사회복지대학원,특수대학원,경기,본교,candidate_unique_name_context,3,126,12,5766724765,2023,5766724765,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.890000,0.518333,3,3,1.000000,1.000000,1.000000,0.600000,0.000000,1.000000,협성대학교사회복지대학원|특수대학원|경기|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-9eceffa611d9b9c76322,협성대학교신학대학원,특수대학원,경기,본교,candidate_unique_name_context,1,126,8,4499155163,2023,,cross_year_consistent_top_candidate_anchor,unresolved,excluded_reverse_candidate_collision,0.900000,0.000000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,협성대학교신학대학원|특수대학원|경기|본교,true,false,true,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-d290784099a37befc9bd,호남대학교 교육대학원,특수대학원,광주,본교,candidate_unique_name_context,2,30,3,6222265779,2023,6222265779,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.866667,0.399524,2,2,1.000000,1.000000,1.000000,0.333333,0.333333,1.000000,호남대학교교육대학원|특수대학원|광주|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-05baa69be753728756ab,호남대학교 사회융합대학원,특수대학원,광주,본교,candidate_unique_name_context,20,30,11,8148268342,2023,8148268342,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.885714,0.675686,20,20,1.000000,1.000000,1.000000,0.571429,0.000000,1.000000,호남대학교사회융합대학원|특수대학원|광주|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-962eeac93a2c52526888,호남신학대학교 사회복지대학원,특수대학원,광주,본교,candidate_unique_name_context,1,30,7,1311598658,2023,1311598658,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.900000,0.325000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,호남신학대학교사회복지대학원|특수대학원|광주|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-5f5f8abbd10a4158498a,호남신학대학교 상담대학원,특수대학원,광주,본교,candidate_unique_name_context,1,30,1,8724012553,2023,8724012553,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.900000,0.900000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,호남신학대학교상담대학원|특수대학원|광주|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-e51765d0e47a168d342b,호남신학대학교교회음악대학원,특수대학원,광주,본교,candidate_unique_name_context,1,30,1,9787495553,2023,9787495553,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.900000,0.900000,1,1,1.000000,1.000000,1.000000,0.500000,0.500000,1.000000,호남신학대학교교회음악대학원|특수대학원|광주|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-7b7257a2d2c44dee7d7c,호남신학대학교신학대학원,특수대학원,광주,본교,candidate_unique_name_context,1,30,2,4462861120,2023,4462861120,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.837500,0.282500,1,1,1.000000,1.000000,1.000000,0.250000,0.000000,1.000000,호남신학대학교신학대학원|특수대학원|광주|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-3290e8179eb9c37d35bf,호서대학교 경영대학원,특수대학원,충남,본교,candidate_unique_name_context,1,32,4,8666743099,2023,,,unresolved,unresolved_below_calibrated_threshold,0.313333,0.000000,1,11,0.090909,1.000000,0.090909,0.066667,0.066667,1.000000,호서대학교경영대학원|특수대학원|충남|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-f599f94a90fac306fe3e,호서대학교 교육대학원,특수대학원,충남,본교,candidate_unique_name_context,3,32,3,6524174153,2023,,,unresolved,unresolved_below_calibrated_threshold,0.401587,0.123659,2,7,0.285714,0.666667,0.333333,0.222222,0.222222,1.000000,호서대학교교육대학원|특수대학원|충남|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-e922b74d92662bcfa969,호서대학교 글로벌창업대학원,특수대학원,서울,본교,candidate_unique_name_context,2,271,1,1850486636,2023,1850486636,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.880000,0.880000,2,2,1.000000,1.000000,1.000000,0.400000,0.400000,1.000000,호서대학교글로벌창업대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-c94ed6ad69f0c4ad94b7,호서대학교 문화복지상담대학원,특수대학원,충남,본교,candidate_unique_name_context,7,32,2,1027296841,2023,,,unresolved,unresolved_below_calibrated_threshold,0.176786,0.026380,1,12,0.083333,0.142857,0.166667,0.047619,0.047619,1.000000,호서대학교문화복지상담대학원|특수대학원|충남|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-81d9047c020b3fea6a48,호서대학교 산학융합대학원,특수대학원,충남,본교,candidate_unique_name_context,1,32,0,,,,,unresolved,unresolved_no_department_overlap,,,,,,,,,,,호서대학교산학융합대학원|특수대학원|충남|본교,inconclusive,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-d2f8cfbb75e99d1541af,호서대학교 스포츠과학대학원,특수대학원,충남,본교,candidate_unique_name_context,2,32,1,2221295058,2023,2221295058,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.828571,0.828571,2,2,1.000000,1.000000,1.000000,0.142857,0.142857,1.000000,호서대학교스포츠과학대학원|특수대학원|충남|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-7e17c0282f2632a7246d,홍익대학교 건축도시대학원,특수대학원,서울,본교,candidate_unique_name_context,6,271,2,8139772176,2023,8139772176,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.881818,0.710985,6,6,1.000000,1.000000,1.000000,0.545455,0.000000,1.000000,홍익대학교건축도시대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-3137a13ade2362dcb8ce,홍익대학교 경영대학원,특수대학원,서울,본교,candidate_unique_name_context,3,271,6,6283882558,2023,6283882558,unique_exact_kind_year_region_branch_department_set,high,candidate_high_exact_context,0.866667,0.511111,3,3,1.000000,1.000000,1.000000,0.333333,0.333333,1.000000,홍익대학교경영대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
2023,employment-school-d749ad308ec42821ad22,홍익대학교 공연예술대학원,특수대학원,서울,본교,candidate_unique_name_context,1,271,1,1832133352,2023,1832133352,unique_exact_small_department_set_with_context,strong,candidate_strong_exact_small_signature,0.850000,0.850000,1,1,1.000000,1.000000,1.000000,0.333333,0.000000,1.000000,홍익대학교공연예술대학원|특수대학원|서울|본교,true,false,false,EDSS employment 2023-2024|EDSS 0402-0404|EDSS 0101 bridge|EDSS 0104|AcademyInfo 2025,false
