_panel_year,_school_identity_key,학교명,본분교명,시도명,학교종류명,academyinfo_school_id,academyinfo_school_name,academyinfo_enrollment,edss_0101_enrollment,candidate_open_id,candidate_method,department_signature_candidate_open_id,department_signature_resolution_status,cross_validation_status,resolution_status
2023,employment-school-ec0e26231d3fea2a8eb9,한양여자대학교,본교,서울,전문대학,0000554,한양여자대학교,7780,7780,2735845208,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2023,employment-school-097e283514c33d30b507,한영대학교,본교,전남,전문대학,0000555,한영대학교,1888,1888,6208432018,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2023,employment-school-6e38669840e213d8004a,한일장신대학교,본교,전북,대학,0000206,한일장신대학교,961,961,2319199979,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2023,employment-school-bad52321f8120c0d864a,협성대학교,본교,경기,대학,0000207,협성대학교,5258,5258,5622947633,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2023,employment-school-cc9605ffa223ae6f3e0a,혜전대학교,본교,충남,전문대학,0000556,혜전대학교,3287,3287,4234214067,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2023,employment-school-1c5d712a5517dc353de6,호남대학교,본교,광주,대학,0000208,호남대학교,8401,8401,7015211522,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2023,employment-school-509711abdcb653335410,호남신학대학교,본교,광주,대학,0000209,호남신학대학교,780,780,4745576679,academyinfo_two_year_exact_enrollment_school_context,4745576679,candidate_signature_context_confirmed,department_signature_agreement,candidate_two_year_exact_enrollment_department_signature_confirmed
2023,employment-school-cdf1a591bc1c06dd5c34,호산대학교,본교,경북,전문대학,0000415,호산대학교,2159,2159,7729016542,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2023,employment-school-db682ff9d0d384a219c8,화성의과학대학교,본교,경기,대학,0000233,화성의과학대학교,574,574,1688166320,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-231183eb502f83a2eb24,가야대학교,본교,경남,대학,0002748,가야대학교(김해),2012,2012,4998354494,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-bd77f0093a11e0d90de3,가톨릭관동대학교,본교,강원,대학,0000072,가톨릭관동대학교,8410,8410,2705171465,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-fc8db7d657f9b2a850ac,가톨릭꽃동네대학교,본교,충북,대학,0000215,가톨릭꽃동네대학교,557,557,9979787409,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-2d55ba95efd95a81a501,가톨릭상지대학교,본교,경북,전문대학,0000410,가톨릭상지대학교,2206,2206,1930877268,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-38d3c5197f9c6999113b,감리교신학대학교,본교,서울,대학,0000050,감리교신학대학교,786,786,6596412479,academyinfo_two_year_exact_enrollment_school_context,,unresolved_signature_too_small,not_available,candidate_two_year_exact_enrollment
2024,employment-school-9d3eedfd890aeab949ee,강남대학교,본교,경기,대학,0000051,강남대학교,8516,8516,4122748434,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-7931f8c3cfe7f2a8c352,강동대학교,본교,충북,전문대학,0000433,강동대학교,4018,4018,2568355739,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-192263611d286543efc9,강릉영동대학교,본교,강원,전문대학,0000514,강릉영동대학교,4271,4271,6458310902,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-aa0f84828a8037c09d91,강서대학교,본교,서울,대학,0000079,강서대학교,2157,2157,2921958863,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-260ce7316b2276499b16,강원도립대학교,본교,강원,전문대학,0002639,강원도립대학교,901,901,7425608277,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-269a3e468b0187f542d2,거제대학교,본교,경남,전문대학,0000412,거제대학교,1293,1293,2398071944,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-ee50164f2eb261fe5c56,경남과학기술대학교,본교,경남,대학,0000035,경남과학기술대학교,2941,2941,9699124276,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-61b5c9ab212d217962e3,경남대학교,본교,경남,대학,0000059,경남대학교,11895,11895,4642298758,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-bced6c1ba160770f2329,경남도립거창대학,본교,경남,전문대학,0000402,경남도립거창대학,1137,1137,6597150623,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-81ee31082ce4d50f420a,경남도립남해대학,본교,경남,전문대학,0000403,경남도립남해대학,1059,1059,4694034814,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-c9fa2e494b15df1223fb,경민대학교,본교,경기,전문대학,0000416,경민대학교,6464,6464,3925817430,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-ffe310a49ef99c9b97da,경북과학대학교,본교,경북,전문대학,0000456,경북과학대학교,2085,2085,9777717292,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-cca3dece1ecf38ff3696,경북도립대학교,본교,경북,전문대학,0000405,경북도립대학교,903,903,2756348550,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-793df834336f48973742,경북보건대학교,본교,경북,전문대학,0000438,경북보건대학교,1480,1480,2162164151,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-f86bd31e746b51f318f0,경북전문대학교,본교,경북,전문대학,0002642,경북전문대학교,3128,3128,5197615802,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-66778ca5ac10e5d48a0b,경성대학교,본교,부산,대학,0000062,경성대학교,16289,16289,4552991390,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-8a388715e7195e0e578e,경인여자대학교,본교,인천,전문대학,0000422,경인여자대학교,3876,3876,6690823018,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-e727b2993745253337ad,경일대학교,본교,경북,대학,0000064,경일대학교,8602,8602,7082747936,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-952c40f8630a8dc55821,계명문화대학교,본교,대구,전문대학,0000425,계명문화대학교,5964,5964,6783237993,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-bc43ac4594fd16e5fb14,계원예술대학교,본교,경기,전문대학,0000426,계원예술대학교,3715,3715,2279083251,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-bfb5d9644559fef94c24,고려대학교,본교,서울,대학,0000069,고려대학교,27382,27382,3291834950,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-95725a133217977cfc65,공주교육대학교,본교,충남,교육대학,0000251,공주교육대학교,1422,1422,4128983497,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-27be82858bc4bad2b8c3,광신대학교,본교,광주,대학,0000073,광신대학교,500,500,2040934205,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-f5caae21583a35e8f522,광양보건대학교,본교,전남,전문대학,0000428,광양보건대학교,131,131,5043034195,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-6dc39f2e8cdddd4bd198,광운대학교,본교,서울,대학,0000074,광운대학교,11252,11252,2030089497,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-f7fecbac229ecb1352d9,광주가톨릭대학교,본교,전남,대학,0000075,광주가톨릭대학교,97,97,2627714097,academyinfo_two_year_exact_enrollment_school_context,,unresolved_signature_too_small,not_available,candidate_two_year_exact_enrollment
2024,employment-school-5955bc8b4b9e80f620e2,광주과학기술원,본교,광주,대학,0000381,광주과학기술원,1119,1119,8319158315,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-3e002d9f3a4106daefba,광주교육대학교,본교,광주,교육대학,0000252,광주교육대학교,1319,1319,7730154871,academyinfo_two_year_exact_enrollment_school_context,7730154871,candidate_signature_context_confirmed,department_signature_agreement,candidate_two_year_exact_enrollment_department_signature_confirmed
2024,employment-school-895adfed5ef05be3321d,광주대학교,본교,광주,대학,0000231,광주대학교,6777,6777,6217789173,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-2718b929c26582c39dd2,광주보건대학교,본교,광주,전문대학,0000429,광주보건대학교,4491,4491,8598524332,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-60acf2d601534764a099,광주여자대학교,본교,광주,대학,0000076,광주여자대학교,3480,3480,1003343641,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-1055220f0bd9a3ad17c1,구미대학교,본교,경북,전문대학,0000430,구미대학교,6779,6779,6217320322,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-9a4557681d17e397c9a6,국립금오공과대학교,본교,경북,대학,0000010,국립금오공과대학교,7405,7405,5637881100,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-fcd84f3dbcd92e8e430b,국립목포대학교,본교,전남,대학,0000011,국립목포대학교,7949,7949,3325767040,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-67990b842182c3e01570,국립목포해양대학교,본교,전남,대학,0000012,국립목포해양대학교,2997,2997,8557606160,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-a907ec585738c8076ef3,국립부경대학교,본교,부산,대학,0000013,국립부경대학교,20749,20749,9321250915,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-9b4e66277c774909293e,국립창원대학교,본교,경남,대학,0000028,국립창원대학교,10279,10279,4379354298,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-07c61879f2155afde5c0,국립한국해양대학교,본교,부산,대학,0000033,국립한국해양대학교,7996,7996,3198850274,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-8e9145186c20dc29233f,국립한밭대학교,본교,대전,대학,0000039,국립한밭대학교,11106,11106,9664951324,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-de6b22e2a44be8a5fa50,국민대학교,본교,서울,대학,0000078,국민대학교,20478,20478,3241691589,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-bef5bf8ed521d2c2bf20,국제대학교,본교,경기,전문대학,0000549,국제대학교,3219,3219,2667451024,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-d4a41f7b449a09239305,군산간호대학교,본교,전북,전문대학,0002971,군산간호대학교,1272,1272,6878157615,academyinfo_two_year_exact_enrollment_school_context,,unresolved_signature_too_small,not_available,candidate_two_year_exact_enrollment
2024,employment-school-e8cb3fcf557fb9a32802,극동대학교,본교,충북,대학,0000080,극동대학교,3777,3777,4378646194,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-5beba9d56d2989043c56,금강대학교,본교,충남,대학,0000224,금강대학교,156,156,9802317440,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-a63b8dd8f1fbd0b2d818,기독간호대학교,본교,광주,전문대학,0002972,기독간호대학교,673,673,8612184822,academyinfo_two_year_exact_enrollment_school_context,,unresolved_signature_too_small,not_available,candidate_two_year_exact_enrollment
2024,employment-school-1832d61fa0d868d17c86,김천대학교,본교,경북,대학,0000241,김천대학교,2688,2688,6974740743,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-9654becd8af498c0acdc,김포대학교,본교,경기,전문대학,0000440,김포대학교,2266,2266,7614396095,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-76a99f07ee7e4ecf44ef,김해대학교,본교,경남,전문대학,0000569,김해대학교,1632,1632,4882078588,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-76fc1bf7bbfbdb91aed3,나사렛대학교,본교,충남,대학,0000081,나사렛대학교,6008,6008,3274086236,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-b9cabf953a27040a9444,나주대학교,본교,전남,전문대학,0000435,나주대학교,1429,1429,5823754429,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-893c61f8505515664269,남부대학교,본교,광주,대학,0000216,남부대학교,3033,3033,9043817162,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-1c3965fb183870b306f5,남서울대학교,본교,충남,대학,0000245,남서울대학교,11997,11997,8574780881,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-dc70c6d0438deaede0eb,농협대학교,본교,경기,전문대학,0000441,농협대학교,495,495,8429990410,academyinfo_two_year_exact_enrollment_school_context,,unresolved_signature_too_small,not_available,candidate_two_year_exact_enrollment
2024,employment-school-f7a57b4e7dbac6098793,대구경북과학기술원,본교,대구,대학,0000382,대구경북과학기술원,1095,1095,8862205862,academyinfo_two_year_exact_enrollment_school_context,,unresolved_signature_too_small,not_available,candidate_two_year_exact_enrollment
2024,employment-school-ea90908b8512a3929156,대구공업대학교,본교,대구,전문대학,0000443,대구공업대학교,1322,1322,6403395891,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-3034bdc9df42c43d04c4,대구과학대학교,본교,대구,전문대학,0000446,대구과학대학교,4840,4840,1140140593,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-0abf7c3d2bc7d20c8ea2,대구교육대학교,본교,대구,교육대학,0000253,대구교육대학교,1589,1589,2183489322,academyinfo_two_year_exact_enrollment_school_context,2183489322,candidate_signature_context_confirmed,department_signature_agreement,candidate_two_year_exact_enrollment_department_signature_confirmed
2024,employment-school-ea8676b3cf431c632de9,대구보건대학교,본교,대구,전문대학,0000444,대구보건대학교,8276,8276,4123382508,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-8eb95ea8ce270fae02f0,대구예술대학교,본교,경북,대학,0000087,대구예술대학교,455,455,3420910358,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-ce70c87b250777c7d5a4,대구한의대학교,본교,경북,대학,0000061,대구한의대학교,8067,8067,6697622954,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-1b617004f985afc65d65,대덕대학교,본교,대전,전문대학,0000546,대덕대학교,2328,2328,8037726461,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-43f419359c9d93c911b4,대동대학교,본교,부산,전문대학,0000447,대동대학교,1690,1690,4262574672,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-9a914a357212ca38c008,대림대학교,본교,경기,전문대학,0000448,대림대학교,10087,10087,2708199679,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-e97bd11662e4388c1d12,대신대학교,본교,경북,대학,0000093,대신대학교,669,669,4017753899,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-570367e3ae411fd0d6fa,대원대학교,본교,충북,전문대학,0000449,대원대학교,1944,1944,1370042920,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-00bef977a700e1ffcc4e,대전가톨릭대학교,본교,세종,대학,0000094,대전가톨릭대학교,48,48,3204512953,academyinfo_two_year_exact_enrollment_school_context,,unresolved_signature_too_small,not_available,candidate_two_year_exact_enrollment
2024,employment-school-f60eb14ce740a9f5ddc3,대전과학기술대학교,본교,대전,전문대학,0000453,대전과학기술대학교,4380,4380,1749948859,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-caa8e17b82112699a460,대전대학교,본교,대전,대학,0000095,대전대학교,10965,10965,7762282371,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-502c9695b19913037c3a,대전보건대학교,본교,대전,전문대학,0000451,대전보건대학교,5522,5522,6821876287,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-3cee17071c63e6c069da,대전신학대학교,본교,대전,대학,0000238,대전신학대학교,57,57,3256466805,academyinfo_two_year_exact_enrollment_school_context,,unresolved_signature_too_small,not_available,candidate_two_year_exact_enrollment
2024,employment-school-f6ca22e18bd27356c377,대진대학교,본교,경기,대학,0000097,대진대학교,10047,10047,2966308116,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-3ff37a70463100503fcb,덕성여자대학교,본교,서울,대학,0000099,덕성여자대학교,6459,6459,6945439219,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-0a92fb1d9227e60a1c4f,동남보건대학교,본교,경기,전문대학,0000457,동남보건대학교,5699,5699,7605337738,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-95de441722e65e0313af,동덕여자대학교,본교,서울,대학,0000102,동덕여자대학교,8257,8257,7297517776,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-59332a253dfb68a3e6d6,동명대학교,본교,부산,대학,0000235,동명대학교,9276,9276,2269515275,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-7ceb5018ee40e582eeb9,동서울대학교,본교,경기,전문대학,0000450,동서울대학교,8051,8051,7075858414,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-467df8f6103c1980c088,동신대학교,본교,전남,대학,0000104,동신대학교,6764,6764,3939605593,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-d913a8ed756b0ba4dd96,동아방송예술대학교,본교,경기,전문대학,0000461,동아방송예술대학교,4159,4159,6776323795,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-e2f0ad9c360dee519824,동아보건대학교,본교,전남,전문대학,0000462,동아보건대학교,1014,1014,8324178874,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-f9f6a7df406586a30039,동양미래대학교,본교,서울,전문대학,0000463,동양미래대학교,9568,9568,8050425648,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-85e06ea533261ded17b6,동원과학기술대학교,본교,경남,전문대학,0000509,동원과학기술대학교,2801,2801,7197368383,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-1130725ae4e0a95e810a,동원대학교,본교,경기,전문대학,0000465,동원대학교,3621,3621,4455086469,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-f5ae2e625696588e87d6,동의대학교,본교,부산,대학,0000107,동의대학교,19490,19490,2066678583,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-a10ff01119e6a66985b3,루터대학교,본교,경기,대학,0000108,루터대학교,386,386,5642528295,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-afb8fe716ac166477943,마산대학교,본교,경남,전문대학,0000470,마산대학교,6273,6273,9725025832,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-9053414857489996e702,목원대학교,본교,대전,대학,0000112,목원대학교,9489,9489,8148429274,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-06bb01ac2805231aef63,목포가톨릭대학교,본교,전남,대학,0000221,목포가톨릭대학교,535,535,2892641246,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-0b7ece343d8d54128e5b,목포과학대학교,본교,전남,전문대학,0000474,목포과학대학교,3133,3133,4209855318,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-601211bff99075bfba90,배재대학교,본교,대전,대학,0000113,배재대학교,9564,9564,8136945664,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-d9dade0d0832262bd7cf,배화여자대학교,본교,서울,전문대학,0000476,배화여자대학교,3086,3086,5795471072,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-d78f2e5142c7819b8b85,백석대학교,본교,충남,대학,0000178,백석대학교,15281,15281,3173264682,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-e5021a1fd07a08597422,백제예술대학교,본교,전북,전문대학,0000477,백제예술대학교,1016,1016,1074720442,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-956151cf7c1f275cc937,부산가톨릭대학교,본교,부산,대학,0000114,부산가톨릭대학교,4068,4068,9481304764,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-b43c11ebcc02486cfea1,부산경상대학교,본교,부산,전문대학,0000479,부산경상대학교,2364,2364,6373324573,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-f2e7f309b87ef54784a8,부산교육대학교,본교,부산,교육대학,0000254,부산교육대학교,1476,1476,6089915394,academyinfo_two_year_exact_enrollment_school_context,6089915394,candidate_signature_context_confirmed,department_signature_agreement,candidate_two_year_exact_enrollment_department_signature_confirmed
2024,employment-school-ff6024d3093b43eca3dd,부산보건대학교,본교,부산,전문대학,0000467,부산보건대학교,2980,2980,3036731123,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-a7ccfffcd897ec794f55,부산여자대학교,본교,부산,전문대학,0000480,부산여자대학교,1857,1857,1993808865,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-bbec6a858684b0d57fd0,부산예술대학교,본교,부산,전문대학,0000561,부산예술대학교,741,741,6542043566,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-d898bc2458808f964f8d,부산외국어대학교,본교,부산,대학,0000115,부산외국어대학교,9532,9532,7118994772,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-1bbb8b19af19288aabdc,부산장신대학교,본교,경남,대학,0000222,부산장신대학교,152,152,5888007283,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-a5ef5eddf0d7eed2190e,부천대학교,본교,경기,전문대학,0000482,부천대학교,9685,9685,4188858449,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
2024,employment-school-fee5ef8cac5215c0a1e7,삼육대학교,본교,서울,대학,0000116,삼육대학교,6856,6856,1141288042,academyinfo_two_year_exact_enrollment_school_context,,unresolved_no_exact_signature,not_available,candidate_two_year_exact_enrollment
